"","age","income","dt_customer","recency","kidhome","teenhome","numdealspurchases","numwebvisitsmonth","totalpurchases","moneyspent","fish_ratio","meat_ratio","sweet_ratio","gold_ratio","fruit_ratio","wine_ratio","web_ratio","catalog_ratio","store_ratio"
"1865",75,69098,11,82,0,0,1,5,24,2440,0.0594262295081967,0.319672131147541,0,0.0729508196721311,0.00901639344262295,0.538934426229508,0.291666666666667,0.333333333333333,0.375
"1866",73,70792,11,82,0,0,2,3,17,1272,0.0817610062893082,0.514150943396226,0.00864779874213836,0.089622641509434,0.035377358490566,0.270440251572327,0.176470588235294,0.235294117647059,0.588235294117647
"1867",45,17688,11,82,1,0,1,8,3,11,0.272727272727273,0.0909090909090909,0.0909090909090909,0.181818181818182,0.181818181818182,0.181818181818182,0.333333333333333,0,0.666666666666667
"1868",35,25443,12,82,1,0,1,8,4,32,0.25,0.09375,0.28125,0.21875,0.125,0.03125,0.25,0,0.75
"1869",52,57091,12,82,0,1,2,7,16,496,0.0120967741935484,0.0483870967741935,0,0.00806451612903226,0,0.931451612903226,0.5625,0.125,0.3125
"1870",43,24336,12,82,1,0,1,7,3,31,0.258064516129032,0.0645161290322581,0.0645161290322581,0.387096774193548,0.193548387096774,0.032258064516129,0.333333333333333,0,0.666666666666667
"1871",43,51111,10,83,1,1,2,6,5,55,0.109090909090909,0.345454545454545,0.0909090909090909,0.0545454545454545,0,0.4,0.4,0,0.6
"1872",52,44503,10,83,1,1,2,6,5,48,0,0.166666666666667,0,0.166666666666667,0.0208333333333333,0.645833333333333,0.4,0,0.6
"1873",53,56850,10,83,0,1,1,2,5,63,0.0317460317460317,0.301587301587302,0.111111111111111,0,0.0158730158730159,0.53968253968254,0.2,0.2,0.6
"1874",55,66582,10,83,0,0,1,1,19,1288,0.0124223602484472,0.326086956521739,0.0295031055900621,0,0.0194099378881988,0.612577639751553,0.105263157894737,0.421052631578947,0.473684210526316
"1875",39,23148,10,83,0,0,1,7,5,37,0.162162162162162,0.216216216216216,0.0810810810810811,0.27027027027027,0.162162162162162,0.108108108108108,0.4,0,0.6
"1876",60,82224,10,83,0,0,1,3,20,902,0.152993348115299,0.399113082039911,0.0343680709534368,0.0443458980044346,0.0288248337028825,0.340354767184035,0.3,0.45,0.25
"1877",50,61917,11,83,1,1,1,5,6,91,0.021978021978022,0.395604395604396,0.021978021978022,0.010989010989011,0.043956043956044,0.505494505494505,0.333333333333333,0,0.666666666666667
"1879",45,68274,11,83,1,1,2,3,11,305,0.0754098360655738,0.167213114754098,0.0819672131147541,0.150819672131148,0.0819672131147541,0.442622950819672,0.363636363636364,0.181818181818182,0.454545454545455
"1880",50,42373,11,83,1,1,5,5,8,163,0.0184049079754601,0.374233128834356,0.049079754601227,0.116564417177914,0.0306748466257669,0.411042944785276,0.25,0.125,0.625
"1882",45,57537,11,83,1,0,4,4,15,545,0.0935779816513762,0.255045871559633,0.0146788990825688,0.18348623853211,0.102752293577982,0.35045871559633,0.266666666666667,0.2,0.533333333333333
"1883",66,80995,11,83,0,1,1,4,21,1482,0.0492577597840756,0.275978407557355,0.0377867746288799,0.0377867746288799,0.0188933873144399,0.58029689608637,0.380952380952381,0.428571428571429,0.19047619047619
"1884",48,30992,11,83,1,0,1,7,4,43,0.162790697674419,0.325581395348837,0.0697674418604651,0.0465116279069767,0,0.395348837209302,0.25,0,0.75
"1885",48,30992,11,83,1,0,1,7,4,43,0.162790697674419,0.325581395348837,0.0697674418604651,0.0465116279069767,0,0.395348837209302,0.25,0,0.75
"1887",69,74268,11,83,0,0,1,2,12,892,0.108744394618834,0.353139013452915,0.195067264573991,0.0459641255605381,0.0739910313901345,0.223094170403587,0.333333333333333,0.25,0.416666666666667
"1893",54,23626,10,84,1,0,3,5,7,43,0,0.325581395348837,0,0,0.0465116279069767,0.627906976744186,0.428571428571429,0.142857142857143,0.428571428571429
"1895",59,81168,10,84,0,0,1,3,17,1193,0.123218776194468,0.496227996647108,0.0184409052808047,0.0184409052808047,0,0.343671416596815,0.352941176470588,0.235294117647059,0.411764705882353
"1896",45,27244,10,84,1,0,2,7,6,101,0.0297029702970297,0.168316831683168,0.237623762376238,0.455445544554455,0.0495049504950495,0.0594059405940594,0.333333333333333,0.333333333333333,0.333333333333333
"1899",55,43142,10,84,1,1,1,7,3,20,0.1,0.35,0.05,0.2,0.05,0.25,0.333333333333333,0,0.666666666666667
"1901",39,92533,11,84,0,0,1,2,22,1131,0.0972590627763042,0.104332449160035,0.129973474801061,0.0371352785145889,0.0185676392572944,0.612732095490716,0.272727272727273,0.227272727272727,0.5
"1902",79,63285,11,84,0,0,1,3,24,1103,0.0453309156844968,0.225747960108794,0.0344514959202176,0.121486854034452,0.112420670897552,0.460562103354488,0.25,0.208333333333333,0.541666666666667
"1905",49,40233,11,84,0,1,5,6,8,149,0,0.308724832214765,0.114093959731544,0.0134228187919463,0.0268456375838926,0.536912751677852,0.25,0.125,0.625
"1906",55,46831,11,84,1,1,2,4,5,78,0.0769230769230769,0.128205128205128,0.0512820512820513,0.435897435897436,0.0256410256410256,0.282051282051282,0.2,0.4,0.4
"1908",48,70379,11,84,0,1,3,4,22,860,0.0755813953488372,0.165116279069767,0.077906976744186,0.00930232558139535,0.0290697674418605,0.643023255813953,0.272727272727273,0.136363636363636,0.590909090909091
"1909",67,77297,11,84,0,0,1,4,21,789,0.0608365019011407,0.138149556400507,0.154626108998733,0.0519645120405577,0.0773130544993663,0.517110266159696,0.238095238095238,0.333333333333333,0.428571428571429
"1910",62,55759,12,84,0,1,5,8,21,854,0.0117096018735363,0.0995316159250585,0.00819672131147541,0.0901639344262295,0,0.7903981264637,0.476190476190476,0.142857142857143,0.380952380952381
"1911",73,58217,12,84,2,1,1,6,6,103,0.029126213592233,0.12621359223301,0.0485436893203883,0.12621359223301,0.00970873786407767,0.660194174757282,0.333333333333333,0,0.666666666666667
"1914",68,91249,12,84,0,0,0,4,22,1676,0.04236276849642,0.0710023866348449,0.0644391408114559,0.016109785202864,0.016109785202864,0.789976133651551,0.318181818181818,0.409090909090909,0.272727272727273
"1916",54,44159,10,85,1,0,4,5,11,275,0.0872727272727273,0.225454545454545,0.0472727272727273,0.0254545454545455,0.00727272727272727,0.607272727272727,0.363636363636364,0.0909090909090909,0.545454545454545
"1919",50,39996,10,85,1,1,1,6,3,15,0,0.2,0,0.0666666666666667,0,0.733333333333333,0.333333333333333,0,0.666666666666667
"1921",77,77457,10,85,0,0,1,1,17,1157,0.0129645635263613,0.345721694036301,0.0388936905790838,0.00950734658599827,0.00950734658599827,0.583405358686258,0.117647058823529,0.294117647058824,0.588235294117647
"1922",61,80695,11,85,0,0,1,2,18,1918,0.100625651720542,0.51303441084463,0.0192909280500521,0.00938477580813347,0.0672575599582899,0.290406673618352,0.277777777777778,0.444444444444444,0.277777777777778
"1923",68,71866,11,85,0,1,1,3,19,715,0.144055944055944,0.248951048951049,0.0545454545454545,0.0461538461538462,0.248951048951049,0.257342657342657,0.31578947368421,0.157894736842105,0.526315789473684
"1925",80,55614,11,85,0,0,1,7,19,682,0.0117302052785924,0.19208211143695,0,0.0381231671554252,0.0190615835777126,0.73900293255132,0.473684210526316,0.210526315789474,0.31578947368421
"1931",69,76998,11,85,0,1,2,6,27,1910,0.0361256544502618,0.0842931937172775,0.0183246073298429,0.056020942408377,0.0465968586387435,0.758638743455497,0.407407407407407,0.296296296296296,0.296296296296296
"1934",42,24711,10,86,0,0,1,7,6,58,0.103448275862069,0.431034482758621,0.0517241379310345,0.120689655172414,0.120689655172414,0.172413793103448,0.5,0,0.5
"1935",65,38829,10,86,0,1,1,5,7,99,0,0.0707070707070707,0,0.161616161616162,0,0.767676767676768,0.428571428571429,0.285714285714286,0.285714285714286
"1936",50,71466,10,86,0,0,1,1,18,1230,0.0634146341463415,0.44390243902439,0.147967479674797,0,0.00975609756097561,0.334959349593496,0.222222222222222,0.222222222222222,0.555555555555556
"1938",73,53790,10,86,0,2,3,6,17,542,0.051660516605166,0.234317343173432,0.00922509225092251,0.00922509225092251,0.0774907749077491,0.618081180811808,0.411764705882353,0.117647058823529,0.470588235294118
"1939",73,73705,10,86,0,2,2,5,23,1695,0.152212389380531,0.306784660766962,0.0631268436578171,0.0631268436578171,0.0536873156342183,0.361061946902655,0.391304347826087,0.260869565217391,0.347826086956522
"1940",42,22448,10,86,1,0,3,3,6,55,0.418181818181818,0.145454545454545,0.0363636363636364,0.327272727272727,0.0181818181818182,0.0545454545454545,0.333333333333333,0.166666666666667,0.5
"1941",48,12571,10,86,1,0,4,6,7,53,0.0377358490566038,0.264150943396226,0.226415094339623,0.320754716981132,0.0943396226415094,0.0566037735849057,0.428571428571429,0.142857142857143,0.428571428571429
"1943",34,35765,11,86,1,0,2,6,6,75,0,0.4,0.0666666666666667,0.2,0.04,0.293333333333333,0.333333333333333,0,0.666666666666667
"1944",58,46734,11,86,1,2,4,6,8,223,0.0269058295964126,0.174887892376682,0.00448430493273543,0.340807174887892,0.00448430493273543,0.448430493273543,0.375,0.25,0.375
"1947",59,44393,11,86,1,1,2,4,5,60,0.0333333333333333,0.333333333333333,0.0333333333333333,0.166666666666667,0.0333333333333333,0.4,0.2,0,0.8
"1949",78,51012,11,86,0,0,1,6,9,209,0.00956937799043062,0.301435406698565,0.0430622009569378,0.114832535885167,0.0430622009569378,0.488038277511962,0.444444444444444,0.111111111111111,0.444444444444444
"1950",78,51012,11,86,0,0,1,6,9,209,0.00956937799043062,0.301435406698565,0.0430622009569378,0.114832535885167,0.0430622009569378,0.488038277511962,0.444444444444444,0.111111111111111,0.444444444444444
"1953",42,42081,11,86,1,0,2,6,13,382,0.141361256544503,0.287958115183246,0.0157068062827225,0.0706806282722513,0.0261780104712042,0.458115183246073,0.461538461538462,0.230769230769231,0.307692307692308
"1954",38,14906,12,86,0,0,3,7,6,66,0.106060606060606,0.212121212121212,0.242424242424242,0.227272727272727,0.106060606060606,0.106060606060606,0.333333333333333,0.166666666666667,0.5
"1955",39,33812,12,86,1,0,2,6,6,133,0.225563909774436,0.142857142857143,0.180451127819549,0.293233082706767,0.12781954887218,0.0300751879699248,0.333333333333333,0.166666666666667,0.5
"1956",49,46098,12,86,1,1,4,8,7,120,0,0.225,0,0.3,0,0.475,0.428571428571429,0.285714285714286,0.285714285714286
"1957",49,46098,12,86,1,1,4,8,7,120,0,0.225,0,0.3,0,0.475,0.428571428571429,0.285714285714286,0.285714285714286
"1958",49,46098,12,86,1,1,4,8,7,120,0,0.225,0,0.3,0,0.475,0.428571428571429,0.285714285714286,0.285714285714286
"1959",68,53230,12,86,0,1,4,5,19,732,0.185792349726776,0.133879781420765,0.0286885245901639,0.312841530054645,0.0983606557377049,0.240437158469945,0.263157894736842,0.105263157894737,0.631578947368421
"1961",61,39548,10,87,1,1,2,3,5,54,0.0555555555555556,0.185185185185185,0.0740740740740741,0.333333333333333,0.0740740740740741,0.277777777777778,0.2,0.2,0.6
"1963",60,81246,11,87,0,0,1,1,16,1379,0.0442349528643945,0.389412617839014,0.113125453226976,0.0268310369833212,0.137781000725163,0.288614938361131,0.25,0.3125,0.4375
"1964",49,58330,11,87,0,1,1,4,23,1064,0.0977443609022556,0.200187969924812,0.0921052631578947,0.141917293233083,0.049812030075188,0.418233082706767,0.260869565217391,0.173913043478261,0.565217391304348
"1965",49,58330,11,87,0,1,1,4,23,1064,0.0977443609022556,0.200187969924812,0.0921052631578947,0.141917293233083,0.049812030075188,0.418233082706767,0.260869565217391,0.173913043478261,0.565217391304348
"1967",44,70829,11,87,1,1,2,3,14,431,0.167053364269142,0.245939675174014,0.0440835266821346,0.0533642691415313,0.162412993039443,0.327146171693735,0.285714285714286,0.142857142857143,0.571428571428571
"1969",62,59247,11,87,0,2,5,6,16,574,0.0331010452961672,0.212543554006969,0.024390243902439,0.144599303135889,0.0156794425087108,0.569686411149826,0.3125,0.125,0.5625
"1970",57,25930,11,87,1,1,1,7,3,15,0.133333333333333,0.133333333333333,0,0.266666666666667,0.0666666666666667,0.4,0.333333333333333,0,0.666666666666667
"1973",51,23559,11,87,1,0,3,7,6,79,0.0886075949367089,0.240506329113924,0,0.291139240506329,0.0632911392405063,0.316455696202532,0.5,0,0.5
"1974",72,62335,11,87,0,1,2,2,19,708,0.120056497175141,0.306497175141243,0.00847457627118644,0.0367231638418079,0.185028248587571,0.343220338983051,0.157894736842105,0.157894736842105,0.68421052631579
"1975",45,63777,11,87,1,1,8,8,18,653,0.0229709035222052,0.162327718223583,0.0260336906584992,0.0811638591117917,0.00765696784073507,0.699846860643185,0.611111111111111,0.0555555555555556,0.333333333333333
"1976",52,59666,11,87,1,1,7,8,13,1027,0.0223953261927945,0.17332035053554,0.0165530671859786,0.129503407984421,0.0516066212268744,0.606621226874391,0.230769230769231,0.153846153846154,0.615384615384615
"1977",68,50965,11,87,0,1,3,8,19,685,0.0116788321167883,0.124087591240876,0.00875912408759124,0.0423357664233577,0.018978102189781,0.794160583941606,0.526315789473684,0.210526315789474,0.263157894736842
"1979",72,72228,12,87,0,0,1,3,21,1250,0.024,0.3928,0.0112,0.0448,0.0224,0.5048,0.285714285714286,0.333333333333333,0.380952380952381
"1980",71,46231,12,87,2,1,4,9,11,263,0,0.209125475285171,0.0190114068441065,0.0456273764258555,0.00760456273764259,0.718631178707224,0.545454545454545,0.0909090909090909,0.363636363636364
"1982",53,43300,12,87,0,1,3,8,8,180,0.0111111111111111,0.288888888888889,0.00555555555555556,0.172222222222222,0.0166666666666667,0.505555555555556,0.5,0,0.5
"1983",67,78618,12,87,0,0,1,2,21,2153,0.098467254993033,0.37993497445425,0.0757083139804923,0.0283325592196935,0.0757083139804923,0.341848583372039,0.19047619047619,0.333333333333333,0.476190476190476
"1985",39,29760,12,87,1,0,4,8,8,165,0.0424242424242424,0.412121212121212,0.0303030303030303,0.103030303030303,0.0242424242424242,0.387878787878788,0.375,0.125,0.5
"1986",39,29760,12,87,1,0,4,8,8,165,0.0424242424242424,0.412121212121212,0.0303030303030303,0.103030303030303,0.0242424242424242,0.387878787878788,0.375,0.125,0.5
"1989",72,49413,11,88,0,1,2,5,11,304,0.00986842105263158,0.134868421052632,0.00657894736842105,0.151315789473684,0.0230263157894737,0.674342105263158,0.363636363636364,0.181818181818182,0.454545454545455
"1990",66,51876,11,88,0,0,1,1,12,310,0.0903225806451613,0.329032258064516,0.154838709677419,0.0193548387096774,0.0870967741935484,0.319354838709677,0.166666666666667,0.166666666666667,0.666666666666667
"1991",50,45837,11,88,1,1,5,7,13,373,0.0455764075067024,0.233243967828418,0.0455764075067024,0.064343163538874,0.0348525469168901,0.576407506702413,0.461538461538462,0.153846153846154,0.384615384615385
"1992",62,85696,11,88,0,0,1,1,19,1313,0.0883472962680883,0.300837776085301,0,0.00913937547600914,0.0578827113480579,0.543792840822544,0.210526315789474,0.31578947368421,0.473684210526316
"1993",62,85696,11,88,0,0,1,1,19,1313,0.0883472962680883,0.300837776085301,0,0.00913937547600914,0.0578827113480579,0.543792840822544,0.210526315789474,0.31578947368421,0.473684210526316
"1994",62,59432,11,88,0,1,3,5,19,663,0.0377073906485671,0.399698340874811,0.028657616892911,0.0180995475113122,0.0377073906485671,0.478129713423831,0.263157894736842,0.157894736842105,0.578947368421053
"1995",73,43185,11,88,0,1,2,8,18,637,0.0251177394034537,0.0659340659340659,0.00941915227629513,0.0470957613814757,0.00941915227629513,0.843014128728414,0.5,0.166666666666667,0.333333333333333
"1996",49,60631,11,88,1,1,5,7,19,661,0,0.0983358547655068,0.00907715582450832,0.0287443267776097,0.00907715582450832,0.854765506807867,0.473684210526316,0.105263157894737,0.421052631578947
"1997",39,20559,11,88,1,0,2,8,5,53,0.0566037735849057,0.547169811320755,0,0.132075471698113,0.0188679245283019,0.245283018867925,0.4,0,0.6
"1999",46,73807,11,88,0,1,2,2,21,849,0.0836277974087161,0.183745583038869,0.0918727915194346,0.0636042402826855,0.14605418138987,0.431095406360424,0.238095238095238,0.238095238095238,0.523809523809524
"2004",48,30772,10,89,1,1,1,6,3,20,0.1,0.2,0.05,0.2,0.1,0.35,0.333333333333333,0,0.666666666666667
"2005",46,46377,10,89,1,0,1,4,6,90,0.0444444444444444,0.511111111111111,0.0333333333333333,0,0,0.411111111111111,0.333333333333333,0.166666666666667,0.5
"2006",50,78128,10,89,0,1,2,3,18,1264,0.0126582278481013,0.181962025316456,0.0189873417721519,0.0284810126582278,0.0189873417721519,0.738924050632911,0.444444444444444,0.222222222222222,0.333333333333333
"2010",57,37054,11,89,1,1,2,7,4,25,0,0.24,0.04,0.2,0.04,0.48,0.25,0,0.75
"2011",53,32011,11,89,1,0,3,7,7,122,0.0163934426229508,0.122950819672131,0.00819672131147541,0.040983606557377,0,0.811475409836066,0.285714285714286,0.142857142857143,0.571428571428571
"2013",49,70300,11,89,1,0,3,8,23,1596,0.037593984962406,0.211779448621554,0.0288220551378446,0.0288220551378446,0.0382205513784461,0.654761904761905,0.217391304347826,0.217391304347826,0.565217391304348
"2017",53,39791,11,89,0,1,2,7,8,174,0.0747126436781609,0.155172413793103,0.0747126436781609,0.120689655172414,0.0862068965517241,0.488505747126437,0.375,0.125,0.5
"2018",59,62745,11,89,0,1,3,5,26,1117,0.0250671441360788,0.415398388540734,0.00895255147717099,0.0286481647269472,0.0188003581020591,0.50313339301701,0.269230769230769,0.307692307692308,0.423076923076923
"2019",55,18589,11,89,0,0,2,7,6,75,0.2,0.333333333333333,0.16,0.173333333333333,0.0533333333333333,0.08,0.333333333333333,0.166666666666667,0.5
"2021",73,26997,12,89,0,0,2,7,11,434,0.306451612903226,0.179723502304147,0.112903225806452,0.331797235023041,0.0529953917050691,0.0161290322580645,0.363636363636364,0.181818181818182,0.454545454545455
"2022",63,82332,12,89,0,0,1,2,20,2006,0.0254237288135593,0.482552342971087,0.0393818544366899,0.0094715852442672,0.0294117647058824,0.413758723828514,0.25,0.15,0.6
"2023",54,38853,10,90,1,1,2,7,5,45,0,0.311111111111111,0,0.0444444444444444,0,0.644444444444444,0.4,0,0.6
"2024",56,27071,10,90,1,0,2,6,5,35,0,0.542857142857143,0.0571428571428571,0.0857142857142857,0.0857142857142857,0.228571428571429,0.4,0,0.6
"2025",70,90933,10,90,0,0,1,1,14,1685,0.0367952522255193,0.255192878338279,0.0373887240356083,0.0468842729970326,0.0183976261127596,0.605341246290801,0.285714285714286,0.428571428571429,0.285714285714286
"2028",48,33181,10,90,1,0,1,6,3,16,0,0.1875,0,0.25,0,0.5625,0.333333333333333,0,0.666666666666667
"2029",80,45006,11,90,0,0,1,3,11,266,0.0601503759398496,0.199248120300752,0,0.037593984962406,0.093984962406015,0.609022556390977,0.272727272727273,0.0909090909090909,0.636363636363636
"2031",74,48699,11,90,1,1,1,5,4,40,0.05,0.25,0,0.025,0.025,0.65,0.25,0,0.75
"2032",70,59111,11,90,0,0,1,7,20,869,0.0322209436133487,0.154200230149597,0.0322209436133487,0.178365937859609,0,0.602991944764097,0.55,0.05,0.4
"2033",69,48726,11,90,0,1,3,6,9,242,0.0165289256198347,0.15702479338843,0,0.243801652892562,0.012396694214876,0.570247933884298,0.333333333333333,0.222222222222222,0.444444444444444
"2034",69,37244,11,90,1,1,1,7,4,55,0,0.181818181818182,0,0.454545454545455,0.0363636363636364,0.327272727272727,0.25,0.25,0.5
"2036",60,60896,12,90,0,1,3,6,23,1701,0.0352733686067019,0.234567901234568,0.0270429159318048,0.0899470899470899,0.017636684303351,0.595532039976484,0.391304347826087,0.434782608695652,0.173913043478261
"2037",36,67546,12,90,0,0,1,3,19,2126,0.070555032925682,0.361241768579492,0.0178739416745061,0.0809031044214487,0.0630291627469426,0.406396989651928,0.210526315789474,0.526315789473684,0.263157894736842
"2038",36,67546,12,90,0,0,1,3,19,2126,0.070555032925682,0.361241768579492,0.0178739416745061,0.0809031044214487,0.0630291627469426,0.406396989651928,0.210526315789474,0.526315789473684,0.263157894736842
"2039",37,46923,12,90,1,0,3,7,13,369,0.276422764227642,0.146341463414634,0.211382113821138,0.016260162601626,0.119241192411924,0.230352303523035,0.384615384615385,0.0769230769230769,0.538461538461538
"2040",52,38988,12,90,1,2,7,8,12,348,0.0344827586206897,0.295977011494253,0.00862068965517241,0.120689655172414,0.0689655172413793,0.471264367816092,0.416666666666667,0.0833333333333333,0.5
"2041",53,49118,12,90,0,0,2,7,26,1229,0.080553295362083,0.19446704637917,0.0797396257119609,0.096826688364524,0.0439381611065907,0.504475183075671,0.346153846153846,0.269230769230769,0.384615384615385
"2043",50,39190,10,91,1,0,2,5,7,133,0.142857142857143,0.135338345864662,0.0601503759398496,0.0902255639097744,0.0601503759398496,0.511278195488722,0.285714285714286,0.142857142857143,0.571428571428571
"2044",43,56981,10,91,0,0,1,6,18,1241,0.0257856567284448,0.174858984689766,0.0096696212731668,0.0193392425463336,0.0386784850926672,0.731668009669621,0.111111111111111,0.166666666666667,0.722222222222222
"2045",40,23228,10,91,1,0,4,8,7,121,0.0578512396694215,0.40495867768595,0.0330578512396694,0.0413223140495868,0.0247933884297521,0.43801652892562,0.428571428571429,0,0.571428571428571
"2046",40,90000,11,91,0,0,1,1,17,1479,0.0635564570655849,0.0899256254225828,0.129817444219067,0.162947937795808,0.0973630831643002,0.456389452332657,0.235294117647059,0.470588235294118,0.294117647058824
"2047",71,55707,11,91,0,1,2,3,14,428,0.0700934579439252,0.191588785046729,0.154205607476636,0.0817757009345794,0.0163551401869159,0.485981308411215,0.214285714285714,0.142857142857143,0.642857142857143
"2048",35,9255,11,91,1,0,1,8,4,22,0.0909090909090909,0.318181818181818,0,0.181818181818182,0,0.409090909090909,0.25,0.25,0.5
"2049",47,42997,11,91,1,1,1,7,3,15,0,0.333333333333333,0.0666666666666667,0.333333333333333,0,0.266666666666667,0.333333333333333,0,0.666666666666667
"2051",70,57744,11,91,0,1,2,8,14,411,0,0.0948905109489051,0,0.0462287104622871,0.0072992700729927,0.851581508515815,0.642857142857143,0.0714285714285714,0.285714285714286
"2052",58,33585,11,91,0,1,1,4,6,122,0.10655737704918,0.270491803278689,0.0491803278688525,0.237704918032787,0.0901639344262295,0.245901639344262,0.333333333333333,0,0.666666666666667
"2053",59,46891,11,91,0,1,1,4,7,183,0.158469945355191,0.12568306010929,0.0819672131147541,0.333333333333333,0.0655737704918033,0.234972677595628,0.285714285714286,0.142857142857143,0.571428571428571
"2054",59,46891,11,91,0,1,1,4,7,183,0.158469945355191,0.12568306010929,0.0819672131147541,0.333333333333333,0.0655737704918033,0.234972677595628,0.285714285714286,0.142857142857143,0.571428571428571
"2055",68,50387,11,91,0,2,3,5,16,525,0.0228571428571429,0.165714285714286,0.0266666666666667,0.0647619047619048,0.0171428571428571,0.702857142857143,0.375,0.125,0.5
"2058",75,76995,11,91,0,1,2,5,24,1782,0,0.279461279461279,0.00897867564534231,0.0987654320987654,0.0448933782267116,0.567901234567901,0.458333333333333,0.166666666666667,0.375
"2059",46,38415,11,91,1,1,2,7,4,44,0.0909090909090909,0.295454545454545,0,0.0909090909090909,0.0227272727272727,0.5,0.25,0,0.75
"2060",68,22304,12,91,0,0,1,8,3,18,0,0.388888888888889,0.222222222222222,0.111111111111111,0.111111111111111,0.166666666666667,0.333333333333333,0,0.666666666666667
"2061",72,75127,10,92,0,0,1,1,18,833,0.0552220888355342,0.366146458583433,0.0204081632653061,0.272509003601441,0.0420168067226891,0.243697478991597,0.111111111111111,0.611111111111111,0.277777777777778
"2062",72,75127,10,92,0,0,1,1,18,833,0.0552220888355342,0.366146458583433,0.0204081632653061,0.272509003601441,0.0420168067226891,0.243697478991597,0.111111111111111,0.611111111111111,0.277777777777778
"2063",71,39722,10,92,0,1,2,5,5,47,0.0425531914893617,0.106382978723404,0,0.170212765957447,0,0.680851063829787,0.4,0,0.6
"2064",58,7144,11,92,0,2,0,0,25,416,0.0120192307692308,0.0793269230769231,0.00480769230769231,0.699519230769231,0.00961538461538462,0.194711538461538,0.92,0.04,0.04
"2066",52,42618,11,92,1,0,2,8,9,192,0.0677083333333333,0.385416666666667,0.0260416666666667,0.0520833333333333,0.0729166666666667,0.395833333333333,0.555555555555556,0,0.444444444444444
"2068",52,74716,11,92,0,1,2,4,15,860,0.0151162790697674,0.48953488372093,0.226744186046512,0.0825581395348837,0.0313953488372093,0.154651162790698,0.466666666666667,0.2,0.333333333333333
"2069",49,33955,11,92,1,0,4,8,11,270,0.0851851851851852,0.474074074074074,0.0259259259259259,0.037037037037037,0.00740740740740741,0.37037037037037,0.454545454545455,0.0909090909090909,0.454545454545455
"2070",70,45736,11,92,0,1,5,7,14,437,0.045766590389016,0.411899313501144,0.0068649885583524,0.0983981693363844,0.0068649885583524,0.430205949656751,0.5,0.0714285714285714,0.428571428571429
"2071",53,31632,11,92,0,0,1,7,5,95,0.115789473684211,0.126315789473684,0.157894736842105,0.336842105263158,0.0842105263157895,0.178947368421053,0.4,0.2,0.4
"2072",50,60093,11,92,0,1,2,6,19,735,0.0217687074829932,0.148299319727891,0.00816326530612245,0.122448979591837,0.0163265306122449,0.682993197278912,0.368421052631579,0.105263157894737,0.526315789473684
"2073",55,30822,11,92,1,0,1,7,4,51,0.0392156862745098,0.254901960784314,0.235294117647059,0.235294117647059,0.176470588235294,0.0588235294117647,0.25,0,0.75
"2075",66,80739,11,92,0,0,1,1,23,1633,0.0238824249846908,0.450704225352113,0,0.0563380281690141,0.0563380281690141,0.412737293325168,0.130434782608696,0.478260869565217,0.391304347826087
"2076",33,49767,11,92,0,0,1,4,17,692,0.0794797687861272,0.284682080924855,0.0606936416184971,0.215317919075144,0.0679190751445087,0.291907514450867,0.294117647058824,0.235294117647059,0.470588235294118
"2077",43,34445,11,92,0,0,6,9,21,839,0.247914183551847,0.145411203814064,0.153754469606675,0.0357568533969011,0.145411203814064,0.271752085816448,0.523809523809524,0.0952380952380952,0.380952380952381
"2078",73,67046,11,92,0,1,2,2,13,993,0.0231621349446123,0.133937562940584,0.152064451158107,0.107754279959718,0.0352467270896274,0.547834843907351,0.307692307692308,0.384615384615385,0.307692307692308
"2079",59,73538,12,92,0,1,3,7,23,1658,0.0597104945717732,0.258142340168878,0.0826296743063932,0.0645355850422195,0.04583835946924,0.489143546441496,0.434782608695652,0.173913043478261,0.391304347826087
"2080",58,80398,12,92,0,0,1,3,25,1597,0.1296180338134,0.58609893550407,0.0219160926737633,0.0162805259862242,0.0319348778960551,0.214151534126487,0.2,0.32,0.48
"2081",68,52973,12,92,0,1,7,8,24,1152,0.0104166666666667,0.0659722222222222,0.0078125,0.172743055555556,0,0.743055555555556,0.375,0.25,0.375
"2082",70,38998,12,92,1,1,3,8,5,54,0,0.259259259259259,0,0.0925925925925926,0.0185185185185185,0.62962962962963,0.4,0,0.6
"2083",70,38998,12,92,1,1,3,8,5,54,0,0.259259259259259,0,0.0925925925925926,0.0185185185185185,0.62962962962963,0.4,0,0.6
"2086",36,23331,12,92,1,0,2,8,6,103,0,0.0679611650485437,0.0970873786407767,0.436893203883495,0.349514563106796,0.0485436893203883,0.5,0,0.5
"2087",63,60544,12,92,1,1,4,6,11,289,0.0103806228373702,0.14878892733564,0.0173010380622837,0.121107266435986,0.0069204152249135,0.695501730103806,0.454545454545455,0.0909090909090909,0.454545454545455
"2088",63,60544,12,92,1,1,4,6,11,289,0.0103806228373702,0.14878892733564,0.0173010380622837,0.121107266435986,0.0069204152249135,0.695501730103806,0.454545454545455,0.0909090909090909,0.454545454545455
"2092",46,67023,10,93,0,0,1,2,23,906,0.0121412803532009,0.421633554083885,0.00883002207505519,0.0187637969094923,0.0485651214128035,0.490066225165563,0.130434782608696,0.304347826086957,0.565217391304348
"2093",46,77583,10,93,0,0,1,2,18,1149,0.217580504786771,0.33420365535248,0.010443864229765,0.0939947780678851,0.0200174064403829,0.323759791122715,0.222222222222222,0.277777777777778,0.5
